FinalID,StandardisedTraitValue,StandardisedTraitUnit,ConPhylum,ConGenus,ConSpecies,ConTemp,ConTempUnit,Ea.eV,role,stdConst.day
MTD5333,0.00031282,s^-1,Proteobacteria,Escherichia,coli,23.1,Celsius,0.65,bacterial decomposer,3087090919537.66
MTD5333,0.00031282,s^-1,Proteobacteria,Escherichia,coli,24.1,Celsius,0.65,bacterial decomposer,2833670061877.64
MTD5333,0.00038002,s^-1,Proteobacteria,Escherichia,coli,25.5,Celsius,0.65,bacterial decomposer,3056325147102.25
MTD5333,0.00032667,s^-1,Proteobacteria,Escherichia,coli,25.8,Celsius,0.65,bacterial decomposer,2561503469191.79
MTD5333,0.00037002,s^-1,Proteobacteria,Escherichia,coli,26.5,Celsius,0.65,bacterial decomposer,2735348476337.19
MTD5333,0.000375,s^-1,Proteobacteria,Escherichia,coli,26.9,Celsius,0.65,bacterial decomposer,2680678894893.42
MTD5333,0.00041607,s^-1,Proteobacteria,Escherichia,coli,27.8,Celsius,0.65,bacterial decomposer,2758863552134.28
MTD5333,0.00039527,s^-1,Proteobacteria,Escherichia,coli,28.1,Celsius,0.65,bacterial decomposer,2556335132077.84
MTD5333,0.00052215,s^-1,Proteobacteria,Escherichia,coli,28.4,Celsius,0.65,bacterial decomposer,3293827883403.2
MTD5333,0.00044282,s^-1,Proteobacteria,Escherichia,coli,28.8,Celsius,0.65,bacterial decomposer,2702351673862.78
MTD5333,0.00051042,s^-1,Proteobacteria,Escherichia,coli,30.1,Celsius,0.65,bacterial decomposer,2798554869227.48
MTD5333,0.00054,s^-1,Proteobacteria,Escherichia,coli,31,Celsius,0.65,bacterial decomposer,2750645433804.01
MTD5333,0.00060167,s^-1,Proteobacteria,Escherichia,coli,32,Celsius,0.65,bacterial decomposer,2825552394699.09
MTD5333,0.00066667,s^-1,Proteobacteria,Escherichia,coli,33,Celsius,0.65,bacterial decomposer,2887956540674.44
MTD5333,0.00068682,s^-1,Proteobacteria,Escherichia,coli,34.4,Celsius,0.65,bacterial decomposer,2659588163139.53
MTD5333,0.0005766,s^-1,Proteobacteria,Escherichia,coli,34.5,Celsius,0.65,bacterial decomposer,2215051848876.19
MTD5333,0.00066667,s^-1,Proteobacteria,Escherichia,coli,35,Celsius,0.65,bacterial decomposer,2461177170889.13
MTD5333,0.00071415,s^-1,Proteobacteria,Escherichia,coli,35.6,Celsius,0.65,bacterial decomposer,2513984064965.06
MTD5333,0.00072802,s^-1,Proteobacteria,Escherichia,coli,36.2,Celsius,0.65,bacterial decomposer,2444205081370.39
MTD5333,0.00077042,s^-1,Proteobacteria,Escherichia,coli,36.8,Celsius,0.65,bacterial decomposer,2467304811299.33
MTD5333,0.00084375,s^-1,Proteobacteria,Escherichia,coli,36.8,Celsius,0.65,bacterial decomposer,2702147444944.07
MTD5333,0.00094407,s^-1,Proteobacteria,Escherichia,coli,38.3,Celsius,0.65,bacterial decomposer,2689040305402.87
MTD5333,0.00109227,s^-1,Proteobacteria,Escherichia,coli,38.5,Celsius,0.65,bacterial decomposer,3063184738985.98
MTD5333,0.00095202,s^-1,Proteobacteria,Escherichia,coli,39.1,Celsius,0.65,bacterial decomposer,2548539360248.04
MTD5333,0.00079207,s^-1,Proteobacteria,Escherichia,coli,39.7,Celsius,0.65,bacterial decomposer,2024363042436.95
MTD5333,0.00092042,s^-1,Proteobacteria,Escherichia,coli,39.8,Celsius,0.65,bacterial decomposer,2334344650177.34
MTD5333,0.00072802,s^-1,Proteobacteria,Escherichia,coli,40.8,Celsius,0.65,bacterial decomposer,1709938213093.85
MTD5333,0.0008664,s^-1,Proteobacteria,Escherichia,coli,42.2,Celsius,0.65,bacterial decomposer,1829078104816.9
MTD5333,0.00063375,s^-1,Proteobacteria,Escherichia,coli,42.5,Celsius,0.65,bacterial decomposer,1307852657257.32
MTD5333,0.00072802,s^-1,Proteobacteria,Escherichia,coli,43.2,Celsius,0.65,bacterial decomposer,1425017080559.14
MTD5333,0.0006144,s^-1,Proteobacteria,Escherichia,coli,44.2,Celsius,0.65,bacterial decomposer,1115572665015.43
MTD5333,0.00048735,s^-1,Proteobacteria,Escherichia,coli,44.4,Celsius,0.65,bacterial decomposer,871738583460.644
MTD5333,0.00029927,s^-1,Proteobacteria,Escherichia,coli,45.4,Celsius,0.65,bacterial decomposer,496848681345.721
MTD5333,0.00027307,s^-1,Proteobacteria,Escherichia,coli,45.8,Celsius,0.65,bacterial decomposer,440086525205.85
MTD5334,2.28e-05,s^-1,Proteobacteria,Pseudomonas,fluorescens,-0.59,Celsius,0.65,bacterial decomposer,2057270924246.03
MTD5334,2.54e-05,s^-1,Proteobacteria,Pseudomonas,fluorescens,1.31,Celsius,0.65,bacterial decomposer,1892290024045.38
MTD5334,3.23e-05,s^-1,Proteobacteria,Pseudomonas,fluorescens,2.61,Celsius,0.65,bacterial decomposer,2113922113641.35
MTD5334,4.68e-05,s^-1,Proteobacteria,Pseudomonas,fluorescens,4.21,Celsius,0.65,bacterial decomposer,2615797132227.43
MTD5334,6e-05,s^-1,Proteobacteria,Pseudomonas,fluorescens,5.81,Celsius,0.65,bacterial decomposer,2869242817228.81
MTD5334,6.41e-05,s^-1,Proteobacteria,Pseudomonas,fluorescens,7.41,Celsius,0.65,bacterial decomposer,2627269229956.78
MTD5334,7.48e-05,s^-1,Proteobacteria,Pseudomonas,fluorescens,8.81,Celsius,0.65,bacterial decomposer,2682707402766.72
MTD5334,8.88e-05,s^-1,Proteobacteria,Pseudomonas,fluorescens,9.71,Celsius,0.65,bacterial decomposer,2924948223378.71
MTD5334,0.00010935,s^-1,Proteobacteria,Pseudomonas,fluorescens,10.91,Celsius,0.65,bacterial decomposer,3218101431821.36
MTD5334,0.00011207,s^-1,Proteobacteria,Pseudomonas,fluorescens,11.81,Celsius,0.65,bacterial decomposer,3032826144471.45
MTD5334,0.00011482,s^-1,Proteobacteria,Pseudomonas,fluorescens,12.71,Celsius,0.65,bacterial decomposer,2858789870900.31
MTD5334,0.000135,s^-1,Proteobacteria,Pseudomonas,fluorescens,13.61,Celsius,0.65,bacterial decomposer,3094084688636.98
MTD5334,0.00015682,s^-1,Proteobacteria,Pseudomonas,fluorescens,14.41,Celsius,0.65,bacterial decomposer,3340556841351.19
MTD5334,0.00015682,s^-1,Proteobacteria,Pseudomonas,fluorescens,15.21,Celsius,0.65,bacterial decomposer,3106091140519.76
MTD5334,0.00017002,s^-1,Proteobacteria,Pseudomonas,fluorescens,16.21,Celsius,0.65,bacterial decomposer,3076469893406.02
MTD5334,0.00018727,s^-1,Proteobacteria,Pseudomonas,fluorescens,16.81,Celsius,0.65,bacterial decomposer,3210663550870.1
MTD5334,0.00019802,s^-1,Proteobacteria,Pseudomonas,fluorescens,17.61,Celsius,0.65,bacterial decomposer,3160467126298.06
MTD5334,0.00022815,s^-1,Proteobacteria,Pseudomonas,fluorescens,18.51,Celsius,0.65,bacterial decomposer,3361217467134.15
MTD5334,0.00023207,s^-1,Proteobacteria,Pseudomonas,fluorescens,19.31,Celsius,0.65,bacterial decomposer,3185455843087.09
MTD5334,0.00019082,s^-1,Proteobacteria,Pseudomonas,fluorescens,19.51,Celsius,0.65,bacterial decomposer,2573486152267.76
MTD5334,0.00025215,s^-1,Proteobacteria,Pseudomonas,fluorescens,19.91,Celsius,0.65,bacterial decomposer,3283061170722.07
MTD5334,0.0002166,s^-1,Proteobacteria,Pseudomonas,fluorescens,20.01,Celsius,0.65,bacterial decomposer,2795538535996.35
MTD5334,0.00022815,s^-1,Proteobacteria,Pseudomonas,fluorescens,20.41,Celsius,0.65,bacterial decomposer,2843161940780.04
MTD5334,0.00022427,s^-1,Proteobacteria,Pseudomonas,fluorescens,20.81,Celsius,0.65,bacterial decomposer,2698782195586.51
MTD5334,0.00022815,s^-1,Proteobacteria,Pseudomonas,fluorescens,21.01,Celsius,0.65,bacterial decomposer,2697990257499.02
MTD5334,0.00026042,s^-1,Proteobacteria,Pseudomonas,fluorescens,21.51,Celsius,0.65,bacterial decomposer,2948474417139
MTD5334,0.00028602,s^-1,Proteobacteria,Pseudomonas,fluorescens,21.81,Celsius,0.65,bacterial decomposer,3155092225575.87
MTD5334,0.0002904,s^-1,Proteobacteria,Pseudomonas,fluorescens,22.11,Celsius,0.65,bacterial decomposer,3121245094899.93
MTD5334,0.00028602,s^-1,Proteobacteria,Pseudomonas,fluorescens,22.61,Celsius,0.65,bacterial decomposer,2944226446271.46
MTD5334,0.00027735,s^-1,Proteobacteria,Pseudomonas,fluorescens,22.81,Celsius,0.65,bacterial decomposer,2806196901708.53
MTD5334,0.00024402,s^-1,Proteobacteria,Pseudomonas,fluorescens,23.41,Celsius,0.65,bacterial decomposer,2344884506515.77
MTD5334,0.00028602,s^-1,Proteobacteria,Pseudomonas,fluorescens,23.51,Celsius,0.65,bacterial decomposer,2725015147478.8
MTD5334,0.00028602,s^-1,Proteobacteria,Pseudomonas,fluorescens,24.01,Celsius,0.65,bacterial decomposer,2610892148348.62
MTD5334,0.00032202,s^-1,Proteobacteria,Pseudomonas,fluorescens,24.31,Celsius,0.65,bacterial decomposer,2865215977512.46
MTD5334,0.00032667,s^-1,Proteobacteria,Pseudomonas,fluorescens,25.11,Celsius,0.65,bacterial decomposer,2715470472286.33
MTD5334,0.0003174,s^-1,Proteobacteria,Pseudomonas,fluorescens,25.21,Celsius,0.65,bacterial decomposer,2616143467210.46
MTD5334,0.00035527,s^-1,Proteobacteria,Pseudomonas,fluorescens,26.01,Celsius,0.65,bacterial decomposer,2736857488532.46
MTD5334,0.00036015,s^-1,Proteobacteria,Pseudomonas,fluorescens,26.21,Celsius,0.65,bacterial decomposer,2728106623965.33
MTD5334,0.00032202,s^-1,Proteobacteria,Pseudomonas,fluorescens,26.41,Celsius,0.65,bacterial decomposer,2398583315621.9
MTD5334,0.00038002,s^-1,Proteobacteria,Pseudomonas,fluorescens,27.21,Celsius,0.65,bacterial decomposer,2646987434314.2
MTD5334,0.00036015,s^-1,Proteobacteria,Pseudomonas,fluorescens,27.51,Celsius,0.65,bacterial decomposer,2446506392821.47
MTD5334,0.00038507,s^-1,Proteobacteria,Pseudomonas,fluorescens,27.91,Celsius,0.65,bacterial decomposer,2530034080180.25
MTD5334,0.00037002,s^-1,Proteobacteria,Pseudomonas,fluorescens,28.51,Celsius,0.65,bacterial decomposer,2312967304772.4
MTD5334,0.00038507,s^-1,Proteobacteria,Pseudomonas,fluorescens,28.61,Celsius,0.65,bacterial decomposer,2387180631412.02
MTD5334,0.00039015,s^-1,Proteobacteria,Pseudomonas,fluorescens,29.51,Celsius,0.65,bacterial decomposer,2245411487141.55
MTD5334,0.0003456,s^-1,Proteobacteria,Pseudomonas,fluorescens,29.81,Celsius,0.65,bacterial decomposer,1940529552501.5
MTD5334,0.00039527,s^-1,Proteobacteria,Pseudomonas,fluorescens,30.41,Celsius,0.65,bacterial decomposer,2112848368356.59
MTD5334,0.00037002,s^-1,Proteobacteria,Pseudomonas,fluorescens,31.21,Celsius,0.65,bacterial decomposer,1852826206201.58
MTD5334,0.00033607,s^-1,Proteobacteria,Pseudomonas,fluorescens,32.11,Celsius,0.65,bacterial decomposer,1564250592796.73
MTD5334,0.00026882,s^-1,Proteobacteria,Pseudomonas,fluorescens,32.91,Celsius,0.65,bacterial decomposer,1172972441084.44
MTD5334,0.00014415,s^-1,Proteobacteria,Pseudomonas,fluorescens,34.11,Celsius,0.65,bacterial decomposer,571267120053.672
MTD5334,7.48e-05,s^-1,Proteobacteria,Pseudomonas,fluorescens,35.41,Celsius,0.65,bacterial decomposer,267305543636.257
MTD5335,9.07e-06,s^-1,Proteobacteria,Klebsiella,oxytoca,5.41,Celsius,0.65,bacterial decomposer,450905904256.51
MTD5335,2.84e-05,s^-1,Proteobacteria,Klebsiella,oxytoca,7.51,Celsius,0.65,bacterial decomposer,1152934536665.97
MTD5335,5.34e-05,s^-1,Proteobacteria,Klebsiella,oxytoca,9.41,Celsius,0.65,bacterial decomposer,1809432859348.9
MTD5335,7.2e-05,s^-1,Proteobacteria,Klebsiella,oxytoca,10.81,Celsius,0.65,bacterial decomposer,2138822120548.64
MTD5335,0.00010397,s^-1,Proteobacteria,Klebsiella,oxytoca,12.41,Celsius,0.65,bacterial decomposer,2661410529268.74
MTD5335,0.00011947,s^-1,Proteobacteria,Klebsiella,oxytoca,14.01,Celsius,0.65,bacterial decomposer,2639639698564.04
MTD5335,0.00013912,s^-1,Proteobacteria,Klebsiella,oxytoca,15.21,Celsius,0.65,bacterial decomposer,2755512048648.83
MTD5335,0.00017999,s^-1,Proteobacteria,Klebsiella,oxytoca,16.81,Celsius,0.65,bacterial decomposer,3085851084109.09
MTD5335,0.00021368,s^-1,Proteobacteria,Klebsiella,oxytoca,17.91,Celsius,0.65,bacterial decomposer,3320423758809.88
MTD5335,0.00023408,s^-1,Proteobacteria,Klebsiella,oxytoca,19.31,Celsius,0.65,bacterial decomposer,3213045648941.38
MTD5335,0.00024839,s^-1,Proteobacteria,Klebsiella,oxytoca,20.51,Celsius,0.65,bacterial decomposer,3068423043593.28
MTD5335,0.00033003,s^-1,Proteobacteria,Klebsiella,oxytoca,21.91,Celsius,0.65,bacterial decomposer,3609151069384.05
MTD5335,0.00035014,s^-1,Proteobacteria,Klebsiella,oxytoca,23.11,Celsius,0.65,bacterial decomposer,3452418153400.18
MTD5335,0.00042517,s^-1,Proteobacteria,Klebsiella,oxytoca,24.41,Celsius,0.65,bacterial decomposer,3750905388639.21
MTD5335,0.00046425,s^-1,Proteobacteria,Klebsiella,oxytoca,25.61,Celsius,0.65,bacterial decomposer,3699187954134.43
MTD5335,0.00048591,s^-1,Proteobacteria,Klebsiella,oxytoca,27.51,Celsius,0.65,bacterial decomposer,3300796671764.22
MTD5335,0.00057078,s^-1,Proteobacteria,Klebsiella,oxytoca,28.21,Celsius,0.65,bacterial decomposer,3657829561345.43
MTD5335,0.00055006,s^-1,Proteobacteria,Klebsiella,oxytoca,29.51,Celsius,0.65,bacterial decomposer,3165733801402.23
MTD5335,0.00054113,s^-1,Proteobacteria,Klebsiella,oxytoca,30.81,Celsius,0.65,bacterial decomposer,2799464272815.61
MTD5335,0.00068027,s^-1,Proteobacteria,Klebsiella,oxytoca,32.41,Celsius,0.65,bacterial decomposer,3090450609821.4
MTD5335,0.00076104,s^-1,Proteobacteria,Klebsiella,oxytoca,33.81,Celsius,0.65,bacterial decomposer,3089241337810.04
MTD5335,0.00080128,s^-1,Proteobacteria,Klebsiella,oxytoca,35.51,Celsius,0.65,bacterial decomposer,2840868266067.52
MTD5335,0.00098619,s^-1,Proteobacteria,Klebsiella,oxytoca,37.01,Celsius,0.65,bacterial decomposer,3106704255734.6
MTD5335,0.00091575,s^-1,Proteobacteria,Klebsiella,oxytoca,38.61,Celsius,0.65,bacterial decomposer,2546310383634.46
MTD5335,0.00094162,s^-1,Proteobacteria,Klebsiella,oxytoca,40.61,Celsius,0.65,bacterial decomposer,2244044030336.88
MTD5335,0.00068306,s^-1,Proteobacteria,Klebsiella,oxytoca,42.41,Celsius,0.65,bacterial decomposer,1419252335786.34
MTD5335,0.00047483,s^-1,Proteobacteria,Klebsiella,oxytoca,44.71,Celsius,0.65,bacterial decomposer,829893780860.553
MTD5336,1.82e-05,s^-1,Proteobacteria,Pseudomonas,putida,-0.39,Celsius,0.65,bacterial decomposer,1609219433277.88
MTD5336,2.41e-05,s^-1,Proteobacteria,Pseudomonas,putida,0.21,Celsius,0.65,bacterial decomposer,2005395398809.13
MTD5336,3.23e-05,s^-1,Proteobacteria,Pseudomonas,putida,0.71,Celsius,0.65,bacterial decomposer,2555679004954.78
MTD5336,2.94e-05,s^-1,Proteobacteria,Pseudomonas,putida,1.21,Celsius,0.65,bacterial decomposer,2212338977443.85
MTD5336,3.53e-05,s^-1,Proteobacteria,Pseudomonas,putida,2.21,Celsius,0.65,bacterial decomposer,2403907000762.74
MTD5336,3.68e-05,s^-1,Proteobacteria,Pseudomonas,putida,2.71,Celsius,0.65,bacterial decomposer,2384668271405.24
MTD5336,4.34e-05,s^-1,Proteobacteria,Pseudomonas,putida,3.21,Celsius,0.65,bacterial decomposer,2676610062592.07
MTD5336,5.23e-05,s^-1,Proteobacteria,Pseudomonas,putida,4.01,Celsius,0.65,bacterial decomposer,2981141962767.39
MTD5336,4.34e-05,s^-1,Proteobacteria,Pseudomonas,putida,4.21,Celsius,0.65,bacterial decomposer,2425760588433.13
MTD5336,5.04e-05,s^-1,Proteobacteria,Pseudomonas,putida,4.91,Celsius,0.65,bacterial decomposer,2630604892418.64
MTD5336,6.62e-05,s^-1,Proteobacteria,Pseudomonas,putida,5.21,Celsius,0.65,bacterial decomposer,3355722880634.42
MTD5336,5.61e-05,s^-1,Proteobacteria,Pseudomonas,putida,5.31,Celsius,0.65,bacterial decomposer,2816207893476.56
MTD5336,6.41e-05,s^-1,Proteobacteria,Pseudomonas,putida,6.01,Celsius,0.65,bacterial decomposer,3006497953216.55
MTD5336,7.94e-05,s^-1,Proteobacteria,Pseudomonas,putida,7.21,Celsius,0.65,bacterial decomposer,3317389288578.59
MTD5336,7.94e-05,s^-1,Proteobacteria,Pseudomonas,putida,7.71,Celsius,0.65,bacterial decomposer,3162242829362.54
MTD5336,8.88e-05,s^-1,Proteobacteria,Pseudomonas,putida,8.21,Celsius,0.65,bacterial decomposer,3371788997629.82
MTD5336,7.26e-05,s^-1,Proteobacteria,Pseudomonas,putida,8.31,Celsius,0.65,bacterial decomposer,2730532958797.69
MTD5336,8.64e-05,s^-1,Proteobacteria,Pseudomonas,putida,8.61,Celsius,0.65,bacterial decomposer,3158146696686.59
MTD5336,0.0001014,s^-1,Proteobacteria,Pseudomonas,putida,8.91,Celsius,0.65,bacterial decomposer,3602389159240.22
MTD5336,9.13e-05,s^-1,Proteobacteria,Pseudomonas,putida,9.11,Celsius,0.65,bacterial decomposer,3182688462893.88
MTD5336,0.00011207,s^-1,Proteobacteria,Pseudomonas,putida,9.51,Celsius,0.65,bacterial decomposer,3761742132997.88
MTD5336,0.00010935,s^-1,Proteobacteria,Pseudomonas,putida,10.01,Celsius,0.65,bacterial decomposer,3501499429870.48
MTD5336,0.00011482,s^-1,Proteobacteria,Pseudomonas,putida,10.11,Celsius,0.65,bacterial decomposer,3642240416578.43
MTD5336,0.00012042,s^-1,Proteobacteria,Pseudomonas,putida,10.31,Celsius,0.65,bacterial decomposer,3748779729387.58
MTD5336,0.00012327,s^-1,Proteobacteria,Pseudomonas,putida,10.71,Celsius,0.65,bacterial decomposer,3696269745526.51
MTD5336,0.00012615,s^-1,Proteobacteria,Pseudomonas,putida,11.21,Celsius,0.65,bacterial decomposer,3609953818143.23
MTD5336,0.00012615,s^-1,Proteobacteria,Pseudomonas,putida,11.91,Celsius,0.65,bacterial decomposer,3382303831527.27
MTD5336,0.00014415,s^-1,Proteobacteria,Pseudomonas,putida,11.91,Celsius,0.65,bacterial decomposer,3864915555407.5
MTD5336,0.00014415,s^-1,Proteobacteria,Pseudomonas,putida,12.21,Celsius,0.65,bacterial decomposer,3758881428034.43
MTD5336,0.00014107,s^-1,Proteobacteria,Pseudomonas,putida,12.71,Celsius,0.65,bacterial decomposer,3512362716320.39
MTD5336,0.00014415,s^-1,Proteobacteria,Pseudomonas,putida,12.71,Celsius,0.65,bacterial decomposer,3589048596849.68
MTD5336,0.00014107,s^-1,Proteobacteria,Pseudomonas,putida,12.91,Celsius,0.65,bacterial decomposer,3448159109517.61
MTD5336,0.00016335,s^-1,Proteobacteria,Pseudomonas,putida,13.31,Celsius,0.65,bacterial decomposer,3848408903926.02
MTD5336,0.00016007,s^-1,Proteobacteria,Pseudomonas,putida,13.71,Celsius,0.65,bacterial decomposer,3635181107137.57
MTD5336,0.00017002,s^-1,Proteobacteria,Pseudomonas,putida,13.81,Celsius,0.65,bacterial decomposer,3825926076589.74
MTD5336,0.00017002,s^-1,Proteobacteria,Pseudomonas,putida,14.31,Celsius,0.65,bacterial decomposer,3654941085273.09
MTD5336,0.0001734,s^-1,Proteobacteria,Pseudomonas,putida,14.61,Celsius,0.65,bacterial decomposer,3627010954568.44
MTD5336,0.00017682,s^-1,Proteobacteria,Pseudomonas,putida,14.81,Celsius,0.65,bacterial decomposer,3631821676305.67
MTD5336,0.00019082,s^-1,Proteobacteria,Pseudomonas,putida,15.21,Celsius,0.65,bacterial decomposer,3779519904565.62
MTD5336,0.0001944,s^-1,Proteobacteria,Pseudomonas,putida,15.61,Celsius,0.65,bacterial decomposer,3713405191112.23
MTD5336,0.00020167,s^-1,Proteobacteria,Pseudomonas,putida,16.41,Celsius,0.65,bacterial decomposer,3584053458104.31
MTD5336,0.00022427,s^-1,Proteobacteria,Pseudomonas,putida,17.31,Celsius,0.65,bacterial decomposer,3676630415847.68
MTD5336,0.00023602,s^-1,Proteobacteria,Pseudomonas,putida,18.31,Celsius,0.65,bacterial decomposer,3539420693854.57
MTD5336,0.00025627,s^-1,Proteobacteria,Pseudomonas,putida,19.01,Celsius,0.65,bacterial decomposer,3612035169332.4
MTD5336,0.0002904,s^-1,Proteobacteria,Pseudomonas,putida,19.41,Celsius,0.65,bacterial decomposer,3951123179664.9
MTD5336,0.00026882,s^-1,Proteobacteria,Pseudomonas,putida,19.81,Celsius,0.65,bacterial decomposer,3530995411214.13
MTD5336,0.0002904,s^-1,Proteobacteria,Pseudomonas,putida,20.01,Celsius,0.65,bacterial decomposer,3748035045490.95
MTD5336,0.00032202,s^-1,Proteobacteria,Pseudomonas,putida,20.41,Celsius,0.65,bacterial decomposer,4012952041069.42
MTD5336,0.00028602,s^-1,Proteobacteria,Pseudomonas,putida,20.61,Celsius,0.65,bacterial decomposer,3502515951538.26
MTD5336,0.00030827,s^-1,Proteobacteria,Pseudomonas,putida,21.01,Celsius,0.65,bacterial decomposer,3645450171725.72
MTD5336,0.00029927,s^-1,Proteobacteria,Pseudomonas,putida,21.31,Celsius,0.65,bacterial decomposer,3447761866334
MTD5336,0.00030827,s^-1,Proteobacteria,Pseudomonas,putida,21.71,Celsius,0.65,bacterial decomposer,3430152956680.01
MTD5336,0.00029482,s^-1,Proteobacteria,Pseudomonas,putida,22.11,Celsius,0.65,bacterial decomposer,3168751649030.3
MTD5336,0.00033135,s^-1,Proteobacteria,Pseudomonas,putida,22.21,Celsius,0.65,bacterial decomposer,3530708513004.36
MTD5336,0.0003456,s^-1,Proteobacteria,Pseudomonas,putida,22.81,Celsius,0.65,bacterial decomposer,3496742921328.53
MTD5336,0.00036507,s^-1,Proteobacteria,Pseudomonas,putida,23.11,Celsius,0.65,bacterial decomposer,3599629563208.44
MTD5336,0.00035527,s^-1,Proteobacteria,Pseudomonas,putida,23.51,Celsius,0.65,bacterial decomposer,3384784740384.57
MTD5336,0.00038002,s^-1,Proteobacteria,Pseudomonas,putida,23.51,Celsius,0.65,bacterial decomposer,3620586869257.03
MTD5336,0.00038507,s^-1,Proteobacteria,Pseudomonas,putida,24.11,Celsius,0.65,bacterial decomposer,3485167998911
MTD5336,0.00036507,s^-1,Proteobacteria,Pseudomonas,putida,24.31,Celsius,0.65,bacterial decomposer,3248259104746.52
MTD5336,0.00036507,s^-1,Proteobacteria,Pseudomonas,putida,24.71,Celsius,0.65,bacterial decomposer,3139507228066.84
MTD5336,0.00039527,s^-1,Proteobacteria,Pseudomonas,putida,25.01,Celsius,0.65,bacterial decomposer,3313701261295.12
MTD5336,0.00040042,s^-1,Proteobacteria,Pseudomonas,putida,25.41,Celsius,0.65,bacterial decomposer,3245005204100.05
MTD5336,0.00039015,s^-1,Proteobacteria,Pseudomonas,putida,25.81,Celsius,0.65,bacterial decomposer,3056685621615.23
MTD5336,0.00041082,s^-1,Proteobacteria,Pseudomonas,putida,26.01,Celsius,0.65,bacterial decomposer,3164792392937.5
MTD5336,0.00041082,s^-1,Proteobacteria,Pseudomonas,putida,26.51,Celsius,0.65,bacterial decomposer,3034409707333.26
MTD5336,0.00042667,s^-1,Proteobacteria,Pseudomonas,putida,26.61,Celsius,0.65,bacterial decomposer,3125128370379.57
MTD5336,0.00042667,s^-1,Proteobacteria,Pseudomonas,putida,27.21,Celsius,0.65,bacterial decomposer,2971922868793.32
MTD5336,0.00042667,s^-1,Proteobacteria,Pseudomonas,putida,27.41,Celsius,0.65,bacterial decomposer,2922672320577.37
MTD5336,0.00043202,s^-1,Proteobacteria,Pseudomonas,putida,28.01,Celsius,0.65,bacterial decomposer,2814994074708.49
MTD5336,0.00043202,s^-1,Proteobacteria,Pseudomonas,putida,28.21,Celsius,0.65,bacterial decomposer,2768589521518.72
MTD5336,0.00044282,s^-1,Proteobacteria,Pseudomonas,putida,28.51,Celsius,0.65,bacterial decomposer,2768034651908.86
MTD5336,0.00044282,s^-1,Proteobacteria,Pseudomonas,putida,28.91,Celsius,0.65,bacterial decomposer,2677879483330.23
MTD5336,0.00042667,s^-1,Proteobacteria,Pseudomonas,putida,29.21,Celsius,0.65,bacterial decomposer,2517071235016.21
MTD5336,0.00044282,s^-1,Proteobacteria,Pseudomonas,putida,30.01,Celsius,0.65,bacterial decomposer,2445909243330.2
MTD5336,0.00045375,s^-1,Proteobacteria,Pseudomonas,putida,30.01,Celsius,0.65,bacterial decomposer,2506280924892.91
MTD5336,0.00045375,s^-1,Proteobacteria,Pseudomonas,putida,31.01,Celsius,0.65,bacterial decomposer,2309422449038.64
MTD5336,0.00045927,s^-1,Proteobacteria,Pseudomonas,putida,31.21,Celsius,0.65,bacterial decomposer,2299733775801.85
MTD5336,0.00045927,s^-1,Proteobacteria,Pseudomonas,putida,32.11,Celsius,0.65,bacterial decomposer,2137689677012.99
MTD5336,0.00042135,s^-1,Proteobacteria,Pseudomonas,putida,32.61,Celsius,0.65,bacterial decomposer,1883522923804.55
MTD5336,0.0002646,s^-1,Proteobacteria,Pseudomonas,putida,33.71,Celsius,0.65,bacterial decomposer,1082709577645.14
MTD5336,0.00025627,s^-1,Proteobacteria,Pseudomonas,putida,34.81,Celsius,0.65,bacterial decomposer,960480377975.547
MTD5336,0.00023602,s^-1,Proteobacteria,Pseudomonas,putida,36.11,Celsius,0.65,bacterial decomposer,798040367692.435
MTD5336,0.00013202,s^-1,Proteobacteria,Pseudomonas,putida,37.61,Celsius,0.65,bacterial decomposer,396813827357.973
MTD5336,0.0001176,s^-1,Proteobacteria,Pseudomonas,putida,39.21,Celsius,0.65,bacterial decomposer,312146206611.701
MTD5337,2.54e-05,s^-1,Firmicutes,Streptococcus,thermophilus,24.11,Celsius,0.65,bacterial decomposer,229888766126.521
MTD5337,3.28e-05,s^-1,Firmicutes,Streptococcus,thermophilus,25.11,Celsius,0.65,bacterial decomposer,272652620353.848
MTD5337,6.82e-05,s^-1,Firmicutes,Streptococcus,thermophilus,26.21,Celsius,0.65,bacterial decomposer,516609389849.884
MTD5337,0.00012679,s^-1,Firmicutes,Streptococcus,thermophilus,27.21,Celsius,0.65,bacterial decomposer,883141773582.172
MTD5337,0.00011487,s^-1,Firmicutes,Streptococcus,thermophilus,27.91,Celsius,0.65,bacterial decomposer,754732944114.849
MTD5337,0.00014298,s^-1,Firmicutes,Streptococcus,thermophilus,28.76,Celsius,0.65,bacterial decomposer,875441868329.278
MTD5337,0.00018009,s^-1,Firmicutes,Streptococcus,thermophilus,30.135,Celsius,0.65,bacterial decomposer,984575673141.344
MTD5337,0.00024336,s^-1,Firmicutes,Streptococcus,thermophilus,31.235,Celsius,0.65,bacterial decomposer,1216115094917.92
MTD5337,0.00027703,s^-1,Firmicutes,Streptococcus,thermophilus,32.585,Celsius,0.65,bacterial decomposer,1240882855728.56
MTD5337,0.00032937,s^-1,Firmicutes,Streptococcus,thermophilus,33.935,Celsius,0.65,bacterial decomposer,1323684086616.75
